"window","zbeta0","zbeta1","zbeta1_prior","zbeta0_prior","beta1","beta1_prior","beta0","beta0_prior"
"600_2500",0.0629423142501895,-0.308861826482732,-0.527571254343994,3.05396438974703,-569.701674320778,-973.115487744132,1612.87489250217,2588.43141647537
"600_2500",-0.0196655809518565,-0.275262750998029,-1.24785550555156,12.0758954411809,-507.727523040107,-2301.69386394815,1552.36505661035,5604.82856163308
"600_2500",-0.0468516600759879,-0.275441622965473,-1.64179015051273,-8.61214290299793,-508.057455879339,-3028.31401433404,1546.1371225204,1179.52084642827
"600_2500",-0.0894159186700431,-0.393515977732617,-1.75891449756811,-9.94692543519613,-725.847910501766,-3244.35216116831,1679.85934591053,1005.70195194269
"600_2500",0.121588855547851,-0.168723750486379,-1.17951124258178,-14.1738383573511,-311.214254750727,-2175.63153540631,1456.09222630109,-702.207293990578
"600_2500",0.0416163902739617,-0.464988599288035,-0.413925060043004,-2.82280016583362,-857.680557585117,-763.492861630839,1797.98043033467,1056.63412708206
"600_2500",0.231663540853898,-0.310838616574116,-1.63227780439156,4.34674257218611,-573.34790227218,-3010.76830603573,1655.28629632429,4240.47714855605
"600_2500",0.0474014452843011,-0.234815928254332,-1.35925590080836,0.986344113662391,-433.12256813051,-2507.17406983999,1519.00250181267,3111.18933529859
"600_2500",0.148897365900478,-0.0664518411620953,-0.227209438988527,-4.45561415325999,-122.571719538351,-419.09225004368,1338.00020300218,442.07610374731
"600_2500",-0.0730259309963502,-0.431415769386095,-1.70482775093164,-5.8966289867087,-795.754816794708,-3144.58810010496,1729.90722238576,1900.14680958606
"600_2500",-0.257903478506395,-0.496844720115338,-1.16891174603393,-3.11687893091662,-916.439794941677,-2156.08055690231,1765.76513860347,1906.4795814276
"600_2500",-0.242548102591187,-0.41636660808947,-0.522927441645416,12.4756240204369,-767.996344712079,-964.549884478297,1671.383809697,4816.64390471978
"600_2500",-0.115982094654906,-0.308260822728988,-2.02117795268018,-3.12251516795872,-568.59311115297,-3728.10222893156,1569.72002484865,2943.20068724538
"600_2500",0.105075741959206,-0.548976217926013,-0.0863375494120069,1.70620587369306,-1012.59736133894,-159.251296985784,1915.32324133733,1731.45764369882
"600_2500",0.0536468339479491,-0.262180383754926,-0.708967497180396,14.6398912033543,-483.596841021712,-1307.70440226373,1553.81309625792,5556.38625707011
"600_2500",0.0117724913789091,-0.379562304493786,-0.270756969849685,9.03902832326686,-700.110087548331,-499.416521665912,1686.85551585235,3694.68675742223
"600_2500",0.0265995118881753,-0.148067019253963,-0.974759640817839,0.0224217929339493,-273.112510345742,-1797.96320496502,1408.41049098592,2414.32886735349
"600_2500",0.0803134633842204,-0.195327525643404,-0.402604676535507,-4.08873408951645,-360.285437883996,-742.612193043149,1478.70917204843,742.693925613632
"600_2500",0.00704525954376069,-0.575335523684382,-0.848014610374257,-11.9381921472186,-1061.21761588928,-1564.17951962642,1924.1858335906,-575.899020040098
"600_2500",-0.263354253278812,-0.169465713133339,-0.776965504248803,10.8090043944741,-312.582819351507,-1433.12805502942,1365.726203619,4730.9071349165
"600_2500",-0.167676027311876,-0.331573400082791,-0.0578290803553401,-1.55752032583786,-611.593615625921,-106.66686873559,1585.8580740676,922.90731654924
"600_2500",0.198901767604819,-0.0347766478917613,-0.145946806237009,5.53633452279245,-64.1462065960692,-269.201736005543,1311.27592837704,2712.18223697645
"600_2500",0.0420330284181826,-0.526783782257067,-1.76449018597995,-6.06048001754188,-971.662980092045,-3254.63662739675,1873.34554577428,1933.96650034707
"600_2500",-0.0433420829906139,-0.277685901962994,-1.43549084720923,-0.443760259448514,-512.197072345029,-2647.79091815989,1549.70276517354,2864.96654542866
"600_2500",0.204157369119621,-0.251661439178237,-0.151178876932277,4.50993209380463,-464.194442202568,-278.852392641239,1576.68699442842,2475.19561356339
"600_2500",0.000375310793493452,-0.0370026776261426,-0.490555398944572,-12.1123245024985,-68.2521619392937,-904.839019144521,1266.91674698709,-1052.56982559805
"600_2500",-0.272302422038283,-0.360406143699788,-1.71803276332164,8.91483593982244,-664.776174639192,-3168.94500349338,1596.16941954133,5428.01801885162
"600_2500",-0.375591141291095,-0.410108718287797,-1.10281788772103,0.683688071056075,-756.453544689405,-2034.16914372453,1632.21731279192,2727.08914640371
"600_2500",0.306757704409816,-0.431183390102931,-1.45123658475148,1.07452211258652,-795.32618866606,-2676.83423873915,1819.67060854854,3244.12844697094
"600_2500",-0.253635254449834,-0.309752193397305,-2.6944403372325,-7.27390154829467,-571.343973493094,-4969.94785325023,1538.89904550837,2778.94138318975
"600_2500",0.0406626174272068,-0.411607981232735,-2.38554605993718,-6.50016015129309,-759.218964487976,-4400.18632277153,1732.73687320478,2586.16268500023
"600_2500",-0.156381022498856,-0.171771534384772,-0.334287330582809,-11.6177432906247,-316.835951707113,-616.599513465279,1393.89796147778,-1125.63897685325
"600_2500",-0.224513591817518,-0.345844807924003,-1.35975925524742,-8.96992266304518,-637.9175062622,-2508.10251693872,1589.7644570117,751.178817447067
"600_2500",0.00535482147519643,-0.528094631775132,-0.50024684248472,-11.345719493808,-974.080867643021,-922.715076131824,1866.24578004736,-859.004189783347
"600_2500",0.0557132583897108,-0.375818797815701,-0.019574845028199,-5.54390108928908,-693.205116329898,-36.1061841605026,1692.71426081405,-68.8541928757704
"600_2500",-0.141943258742613,-0.266758351779021,-1.54427668603008,15.9513955708351,-492.040992498813,-2848.44852361536,1513.01477781059,6884.74684874572
"600_2500",-0.217055009220267,-0.342802994090313,-0.495244414497669,-2.58658581057478,-632.306821206816,-913.48799995881,1587.82796220834,1211.68708656749
"600_2500",-0.0785608530373287,-0.347817465953229,-1.11586768015576,10.6183753492997,-641.556112544208,-2058.23974087235,1626.77243611427,5098.49086947024
"600_2500",-0.214113565035247,-0.162696579271922,-0.399914773406472,-2.59544467008073,-300.097019670572,-737.650614159078,1369.15635202712,1093.47546622734
"600_2500",-0.455452749328328,-0.291127353011074,-1.07233384594284,10.8619485396655,-536.990091458448,-1977.94073298543,1468.36326974701,5103.21782776601
"600_2500",-0.125822337295819,-0.271292727644835,-0.128740801888824,-1.33675321638249,-500.404737388143,-237.46492476811,1522.3598915263,1061.62128243046
"600_2500",-0.104991525482128,-0.136531802725069,-0.945264897945871,-3.22986727781995,-251.8355780521,-1743.55957539004,1363.16049583722,1607.28899682486
"600_2500",0.17422398094293,-0.254704132216932,-0.263659088755797,-4.55054560822455,-469.806748968766,-486.324341290737,1573.29580006544,463.963479168339
"600_2500",0.0514854714554078,-0.431314971302806,-1.65265415960961,5.883827467458,-795.568892760418,-3048.35289140348,1759.30601349331,4629.73719185549
"600_2500",-0.206157852353049,-0.669991547325635,-2.13560403119269,17.6167339766169,-1235.81250113964,-3939.16336671246,1988.92625838023,7999.83214521648
"600_2500",-0.125902308892371,-0.442842077828054,-0.85486663565975,3.31305504485645,-816.83086599386,-1576.81821415881,1731.28747802294,3048.50632658148
"600_2500",0.0966793017598582,-0.350291010119145,-1.20449002104411,-0.394422426477618,-646.118613093,-2221.70538038265,1671.33451790235,2595.30625860023
"600_2500",-0.302752240769011,-0.38983308563929,-0.48790500918758,4.71042253527001,-719.054744069371,-899.950323447303,1624.79170877741,2932.86307950514
"600_2500",0.178218700814445,-0.168294597032524,-0.411517958519908,11.713034835219,-310.422672819136,-759.052915835061,1468.99641386819,4500.13817804156
"600_2500",-0.0404486724354131,-0.347560301459569,-0.345307429081322,10.2916387544794,-641.08176761048,-636.926300486122,1635.49558086647,4082.48199405293
"600_2500",0.180668121475585,-0.444195118007462,-2.13565169382472,-10.187731913948,-819.326575044117,-3939.2512813686,1805.62310231256,1407.47158463572
"600_2500",0.141944990757882,-0.25160209648758,-0.136902622736044,-17.1352576959883,-464.084983450056,-252.519562808422,1561.86420562301,-2674.25155300665
"600_2500",-0.152177657819209,-0.250280287878482,-0.35015996644424,-28.6064966117565,-461.646881641521,-645.876900473955,1490.51798128121,-5134.3271983148
"600_2500",0.0548974279791582,-0.568486228244303,-0.561788678337332,-4.45354021333072,-1048.58395661009,-1036.23019493194,1927.18912842267,850.084253133904
"600_2500",-0.409510610973866,-0.132701591301665,-1.56229934512505,-13.0765293856902,-244.770678236655,-2881.69167049124,1286.29405744687,24.1985215626323
"600_2500",0.0396103129562315,-0.452445657993904,-0.785138797602419,-19.3354548839014,-834.544857270359,-1448.20385433196,1782.227529372,-2406.36716211348
"600_2500",-0.0944076811169295,-0.412323242481747,-1.36506761391751,-5.75203191989837,-760.538277838478,-2517.89388823469,1701.58298965054,1520.60393266214
"600_2500",0.0520032398771166,-0.45259193515866,-0.453992764339134,7.1578857272866,-834.814668359107,-837.39852515566,1785.34404842803,3471.84981655822
"600_2500",0.0561908021981799,-0.00574131147599111,-0.313211316962539,2.28246935538074,-10.5899612066566,-577.72439450283,1242.07431757739,2144.42080272586
"600_2500",-0.421501137793851,-0.0214054758361666,-0.0710590317894995,-4.0229198139177,-39.4828184575892,-131.069772678284,1147.89280747603,354.476930996775
"600_2500",-0.0161789779122577,-0.214107749145892,-1.54711839209169,-2.52043678686455,-394.925927112873,-2853.6901059749,1478.70513532034,2508.55003789884
"600_2500",-0.182188961567811,-0.381394141945857,-1.39551527215739,-2.32360168317468,-703.488947524045,-2574.05518882643,1643.09856864297,2370.5673931669
"600_2500",-0.0557890704833836,-0.495904863980084,-0.821691908580558,-26.9989669494441,-914.706211934763,-1515.62678180417,1812.54157585177,-4178.85872207812
"600_2500",0.00378295279211421,-0.44353564524655,-1.28699495581123,-0.792266286731515,-818.110164650061,-2373.88734476401,1762.88052197088,2601.46850989755
"600_2500",-0.394755100746925,-0.314302766568759,-0.287735116765681,-8.11556492305525,-579.737594629182,-530.733045417181,1510.98221597095,-351.975480675401
"600_2500",-0.100509686676002,-0.42914745700878,-2.08543712433407,15.696526584852,-791.57087029036,-3846.62952671574,1720.62804686956,7483.44924250629
"600_2500",-0.157020392593381,-0.264595158858753,-0.981695731822286,3.07510138222719,-488.050940887095,-1810.75696035873,1506.80523844969,3146.56511097008
"600_2500",-0.244784192870457,-0.127886704554277,-0.509220687197729,8.60501163722054,-235.889525544886,-939.267508060091,1319.48605489621,3882.22974539985
"600_2500",0.243372639751846,-0.401101925866579,-2.26668728523846,12.0141935918167,-739.840340069526,-4180.94899025719,1768.00293078025,6831.13287503712
"600_2500",0.364778203227643,-0.303709574377451,-1.98035109256217,-5.42965522413741,-560.198244634025,-3652.79628765884,1678.16453574009,2346.45247799002
"600_2500",-0.143713002525729,-0.261463651967925,-0.0673799948433824,-12.683294217573,-482.274815235156,-124.283717140249,1506.14624578768,-1703.37258799714
"600_2500",0.240541105390664,-0.667399125079225,-0.126081240970798,-9.42401618639416,-1231.03072764842,-232.559312685153,2091.68069412294,-859.102214556685
"600_2500",0.0518581344581928,-0.175137784131033,-0.463139784185404,11.4518081472334,-323.045065142937,-854.270382001191,1447.37139512429,4501.07673546507
"600_2500",0.236724748773217,-0.16941002276265,-0.469455951717856,17.1732610341386,-312.480097374543,-865.920676437074,1484.22674012385,5865.32211959721
"600_2500",0.0266064595591975,-0.224664922776896,-1.88216951321156,-6.17434401583232,-414.398840169721,-3471.69844601078,1501.70813435516,2050.30246513373
"600_2500",-0.442862323218481,-0.259642687600273,-0.132756714324002,14.6945583445241,-478.91601087612,-244.872353728498,1433.00023106592,4867.52494662494
"600_2500",-0.0959930064962231,-0.431528418360297,-1.19037150417162,9.36333005523325,-795.962600028863,-2195.66350012578,1724.59895159327,4891.66595834591
"600_2500",0.16078058719699,-0.11272450304881,-0.996704210228216,4.67469781350708,-207.922548588164,-1838.44039205451,1397.1776570235,3544.10853752295
"600_2500",0.0191004521958748,-0.374654224283249,-0.313149424084217,-7.0918231866531,-691.05703769272,-577.610231879336,1682.6149443741,-78.2925173032557
"600_2500",0.143067804141653,-0.363059729234337,-0.742464567010662,-3.61108480627354,-669.670765010561,-1369.49040212153,1697.88545617329,1269.89245836161
"600_2500",-0.271851000505504,-0.27362936392635,-0.639900049082092,-14.5761058127159,-504.714708668883,-1180.30814462077,1490.58261717958,-1454.82928431543
"600_2500",-0.397301654921942,-0.162500564733094,-0.422925970590663,4.44189950399583,-299.735467023444,-780.095217020003,1325.48384425777,2790.05220776181
"600_2500",0.176515015335275,-0.0860198399703926,-0.0186368783517299,10.3942682818785,-158.665275712465,-34.3760862972388,1368.38208614802,3708.93171740113
"600_2500",0.269559076742968,-0.106449619995886,-0.550270075539485,1.2101320607727,-196.348404181498,-1014.98390698986,1415.32617062983,2178.90720409269
"600_2500",-0.245037190702995,-0.353108474554347,-0.847601893432172,3.72428657887639,-651.315481298932,-1563.41825516197,1593.74544887247,3137.16059152654
"600_2500",0.0895063977296739,-0.670763803759863,-1.44520971328332,2.59670396074682,-1237.236943223,-2665.71755654691,2059.96864256388,3597.69594486575
"600_2500",-0.0644500210274934,-0.394441548772502,-1.97441973489677,-13.9407680894865,-727.555144371133,-3641.85578254218,1686.90608456043,321.249441752962
"600_2500",0.172281493683205,-0.257101918956133,-0.41075684455767,-3.08966857369275,-474.22951346363,-757.64902625902,1575.75573416045,989.500945826968
"600_2500",-0.223598235439172,-0.054772290662563,-0.157823344240071,-7.84121271094559,-101.028560415481,-291.108242427946,1235.45611287538,-445.158885222667
"600_2500",-0.114101741543827,-0.22931028023206,-1.04654543695207,12.0000919850851,-422.967292769265,-1930.37350867865,1474.00435254117,5341.66061195515
"600_2500",0.0881900822997355,-0.228307974136252,-1.04227147202179,2.21644634320986,-421.118519589794,-1922.49009684851,1520.74679110352,3016.75968008357
"600_2500",-0.365875766406282,-0.103687048262732,-1.59100111102521,21.7245396449553,-191.252786637135,-2934.6326385464,1261.30022874717,8310.46530121064
"600_2500",0.189299336336749,-0.147839789179776,-0.142975300113571,-10.2497220943657,-272.693380033672,-263.720734895581,1446.70973538586,-1034.29957519355
"600_2500",0.146684338938103,-0.314129573035774,-1.38952122448989,3.77088531355721,-579.41813577327,-2562.99905077589,1639.14616364951,3808.2650911999
"600_2500",0.0425968676021387,-0.0977010917374505,-2.01136087890815,-3.08169808491021,-180.211572856529,-3709.99444452663,1350.85791731358,2940.92122414942
"600_2500",0.0649793619916257,-0.267642469225235,-2.34812440693667,-5.18946312607633,-493.671764404621,-4331.16135256714,1563.15283265045,2851.34854412065
"600_2500",0.223683649981081,-0.782891320673367,-1.04634684930951,19.1419400041538,-1444.05833921907,-1930.0072098914,2228.35292039536,7034.74569698742
"600_2500",-0.0355311798445305,-0.42411272229618,-0.405255890121564,-11.6476991160418,-782.284203730777,-747.502408309175,1729.90211309676,-1046.30200773185
"600_2500",-0.191986017228432,-0.209468715799435,-1.00699461641451,0.579763242658637,-386.369139455417,-1857.42124734678,1431.37108688304,2585.73621408452
"600_2500",0.000700481635803083,-0.0301099775658077,-0.380228615086732,-0.251134270272951,-55.5384419898869,-701.339110457191,1258.59855861672,1625.3320782556
"600_2500",-0.232447518753398,-0.0254960976810259,-0.62004868902371,-1.28358029404553,-47.0280503840078,-1143.6919230838,1197.69964690277,1672.63994396731
"600_2500",0.195232498740307,-0.199830942719186,-0.891308889139303,3.33530599362244,-368.592078680157,-1644.03666280865,1511.44153891534,3098.1685559324
"600_2500",0.0400232937925216,-0.3509471592969,-0.21550821178338,5.03752967101504,-647.328893072978,-397.509107813725,1658.7006072276,2678.6415344337
"600_2500",0.0794416937913773,-0.550102866833041,-0.523490009928657,-9.39850931773924,-1014.67548726345,-965.587552669707,1910.61768187081,-369.011973169559
"600_2500",-0.433745114904015,-0.0225626179352666,-0.864395017200943,-0.0202765184052176,-41.6171896707348,-1594.3935001027,1146.39916471397,2269.78137806311
"600_2500",-0.264783335734043,-0.186695383818915,-0.48180767640652,-1.24447561745088,-344.363283610715,-888.703673986544,1386.37305177841,1513.53453287094
"600_2500",-0.309359059601261,-0.517947319442013,-0.836386913424429,-11.1972461158906,-955.363951759093,-1542.73200538923,1779.2679547919,-414.38375249286
"600_2500",-0.0462202822532037,-0.237332218003528,-0.210483605971145,10.3923191094202,-437.763913742942,-388.241124208792,1499.86969108378,3942.13825709702
"600_2500",0.0258665226306795,-0.130495139814925,-0.236034572125498,4.02523722086526,-240.700835353777,-435.370380564019,1386.83420805501,2463.62877151793
"600_2500",-0.0327358167926527,-0.0548087566619213,-1.05223349045579,3.60603368250945,-101.095822663868,-1940.86523451474,1280.75386880522,3358.36353212289
"600_2500",-0.0799941079248442,-0.234357325384043,-0.665408415508568,-12.3667216793468,-432.276666174846,-1227.3588249455,1488.23853212829,-899.916808403534
"600_2500",-0.10752508592045,-0.101210167259155,-0.417035253719413,13.0863330158459,-186.684131226072,-769.229674642306,1319.53815397638,4832.46622405332
"600_2500",0.033038696418074,-0.129009831127533,-0.51590452950632,-1.64179071043604,-237.961154455925,-951.59598580518,1386.72562411117,1460.86126928469
"600_2500",-0.0702186345009061,-0.205661660848983,-1.70892102142605,12.2422996312909,-379.346952206825,-3152.13821751723,1455.60506416443,6205.8591649675
"600_2500",0.19859593215155,-0.435175489047382,-0.373834255930914,25.3459616789905,-802.68969317747,-689.54459004409,1798.88789458062,7686.59657769608
"600_2500",0.00316752585098124,-0.176798655908091,-0.728558873289292,-3.47821353386207,-326.108575590302,-1343.8410783256,1437.84982367823,1284.45905079134
"600_2500",0.148464976156914,-0.423664155291883,-0.0417401236131876,-1.75272083132043,-781.456813126043,-76.9904736353644,1772.98111454113,857.029122143025
"600_2500",-0.0632206019368408,-0.415512428792211,-1.00299717845211,10.5802133313574,-766.420794307031,-1850.04789491242,1712.86184191178,4951.96678072301
"600_2500",0.141503583158525,-0.178646211519592,-1.43612804949879,1.56723092163033,-329.516428018228,-2648.96625023436,1472.89951881481,3342.54720022465
"600_2500",-0.209792279946794,-0.365681928966564,-2.09800147766888,-33.0728024554215,-674.507463656248,-3869.80472195793,1617.41641791464,-4064.41981444455
"600_2500",-0.23864521712818,-0.707074932374841,-1.23802463780534,-6.58283973471422,-1304.21352949786,-2283.56063628831,2026.39096961067,1168.88207523816
"600_2500",0.212041561574162,-0.206354783703882,-1.35034603684996,-4.50710285800806,-380.625430856787,-2490.73965166382,1523.37297246371,1797.84487385123
"600_2500",0.21490041709005,-0.378128766592815,-0.303067632746826,9.44800909535554,-697.465898877671,-559.014170752353,1733.27095462967,3831.01008241683
"600_2500",0.006443159123942,-0.332551351802056,-0.152396713412321,10.6559367442863,-613.397466681956,-281.098715826046,1628.33274836285,3933.89216109677
"600_2500",0.216549834174572,-0.334400818278148,-0.857620591127198,10.1246612876288,-616.808843736961,-1581.89793883271,1680.4015321248,4666.88751481458
"600_2500",-0.0184949045684476,-0.243684830787686,-0.318021444351029,0.987084146702085,-449.481432157761,-586.596768464111,1514.1808195448,1843.14463257177
"600_2500",-0.114123455899211,-0.0164077831097936,-0.503791596452811,15.2628180537742,-30.2644765654269,-929.253444092908,1214.68465859693,5454.17818330909
"600_2500",-0.114391221457023,-0.321530661836727,-1.50859518623183,17.1675684689828,-593.069588689014,-2782.63329999634,1586.25984037752,7129.64060708864
"600_2500",0.0700647021517005,-0.178358237951245,-0.483409875904771,15.8722704154423,-328.985255144209,-891.658962269153,1455.61066129003,5573.8540254183
"600_2500",0.0599496726741154,-0.352012499525222,-1.1330261192494,-5.8277542227102,-649.293933941601,-2089.88881706832,1664.722718064,1220.02444788257
"600_2500",-0.370898254220894,-0.404713398547381,-0.96761887491647,12.6526353000544,-746.501771999933,-1784.79192272445,1626.75851109282,5400.24586216983
"600_2500",-0.0398047502948845,-0.114094548608339,-1.45310230913551,10.2921432243914,-210.44962439435,-2680.27560382303,1351.28773059698,5431.89214586875
"600_2500",-0.14323199732704,-0.274853240779163,-0.98203644059257,7.58746365167101,-506.972173439296,-1811.38540434321,1522.5687671696,4216.85790100815
"600_2500",-0.195777842445405,-0.629624470379139,-0.71418545135246,-3.77199178749071,-1161.35463891127,-1317.32902069653,1942.22038341476,1197.29765987541
"600_2500",-0.00432717046072581,-0.462972113098424,-0.845391140008344,0.471961193389504,-853.961109404847,-1559.34047727207,1784.631171957,2363.34392075376
"600_2500",-0.0439515578914452,-0.268755051055427,-1.14089190898645,9.93218160637885,-495.723943331027,-2104.39741994127,1538.68051190921,4966.27426166564
"600_2500",-0.169765330635612,-0.187570543392347,-0.605762343217308,4.18617710472735,-345.977532545132,-1117.34047907883,1409.96769308796,2952.11471727122
"600_2500",-0.0454609593322083,-0.350955779288297,-1.41163940161622,6.02921063103968,-647.344792815549,-2603.79646068985,1638.44285218863,4370.65224673814
"600_2500",0.081215917949166,-0.098196561762634,-1.61082234389136,10.8168568612759,-181.125476999807,-2971.19328988859,1360.6179468967,5748.40385376459
"600_2500",0.132351559683217,-0.285492281558656,-0.295769216837102,21.2614569394387,-526.596092051274,-545.55209999078,1600.86774472655,6623.08051615768
"600_2500",0.107374013968359,-0.50246731500616,-0.742608372707071,-4.8925230969616,-926.810781087186,-1369.75565453862,1859.22046824477,966.23952773989
"600_2500",-0.0759911785474013,-0.255438129309668,-0.823972217641888,-11.3954359370937,-471.160620949126,-1519.8328564266,1514.86397403374,-476.495473642254
"600_2500",0.0982548549693976,-0.308013010567468,-0.343017432942567,14.1909763739372,-568.136016778625,-632.702357860081,1620.21361517975,5004.22289604736
"600_2500",-0.0244430834826689,-0.0237499044084862,-1.09749681217143,-3.76640434621815,-43.8071627709859,-2024.35431589581,1244.89048932479,1665.49442251015
"600_2500",0.25036139488749,-0.590341614694925,-1.2957106512824,0.2651792994564,-1088.89664398761,-2389.96361537128,2000.1532818747,2862.80377686845
"600_2500",0.0959373594812824,-0.304534442698359,-0.0208252749877496,8.58086440422944,-561.719730370435,-38.4126266551586,1615.42725439464,3281.64043860563
"600_2500",-0.187750674707521,-0.181414332656908,-0.418554270556237,-10.0052074529764,-334.622281547007,-772.031530880466,1398.20513655645,-640.671046700361
"600_2500",0.00231344757998658,-0.437108859730516,-0.700810711011849,4.86535232027247,-806.25583318191,-1292.65905078661,1754.70429960683,3228.91526750156
"600_2500",0.198921931228132,-0.373180702552519,-0.411421518813326,15.8560746839697,-688.339098066755,-758.875030911772,1723.45574144329,5482.3324456838
"600_2500",-0.255924134907017,-0.364692461340354,-0.610610266798518,0.473630170905788,-672.682371284822,-1126.28256885615,1605.27342036598,2077.77729806989
"600_2500",0.0410715300769722,-0.627457451541906,-0.561800592044641,12.5639763042196,-1157.35753032095,-1036.25216999787,1995.73777529021,4884.9395369648
"600_2500",-0.274880421914953,-0.295121185080028,-0.928306553444803,-14.4598686467862,-544.35679275187,-1712.27957758005,1516.04131147499,-1075.99135745354
"600_2500",0.16067940011296,-0.453548324804534,-0.0723324902995875,3.45681374557361,-836.578747749436,-133.4186917844,1812.27596633652,2129.46737899313
"600_2500",-0.091017310571696,-0.284995079933561,-0.835622858906064,-17.8937115685338,-525.678993938125,-1541.32269189995,1547.30155830788,-2003.04145038912
"600_2500",0.284104542684413,-0.327093743096269,-1.19677437916586,-5.13900685983377,-603.330800778689,-2207.47372816926,1687.51871063079,1460.97111820306
"600_2500",-0.364485488267144,-0.241221160491688,-0.420086237182647,-7.87144255566699,-444.937144154975,-774.857273258565,1429.14596175776,-132.89101316126
"600_2500",0.114661295006054,-0.758553833367371,-0.836927027260161,-6.39700672351718,-1399.16736831185,-1543.72825591344,2172.86081945243,724.407368457554
"600_2500",0.0290340342311343,-0.275414355551614,-0.418763263773548,9.27412301895686,-508.007160601653,-772.417022953669,1564.09635375445,3930.6987207037
"600_2500",0.169182917855961,-0.214241252032352,-0.305151623541459,-0.909675695514098,-395.172175795687,-562.858132495674,1522.81691189286,1377.74885566172
"600_2500",0.0569791430519689,-0.159229380243161,-0.228133391202091,6.24197246380297,-293.701703310559,-420.796497956262,1429.2091986038,2979.59147070335
"600_2500",0.137679419298729,-0.0680220644120053,-0.891501513245594,2.99755321855133,-125.468027006056,-1644.39196173671,1337.2529628177,3018.3222344698
"600_2500",-0.259118717047881,-0.379269068751625,-2.29911183188635,2.38620860786983,-699.569208491888,-4240.75670014726,1622.27024744082,4587.83763892702
"600_2500",0.178458758165014,-0.199055637169283,-0.92102485764946,-6.0069422823077,-367.162012443354,-1698.84834739618,1506.52017761554,919.322245882721
"600_2500",0.133052239950484,-0.315318363152859,-0.910033399701672,-21.9013702859973,-581.610882374014,-1678.57438843081,1637.36194538367,-2862.62261821402
"600_2500",-0.122511867579145,-0.0615178926181225,-2.70983070511838,5.60402915857049,-113.470955036231,-4998.33568755415,1267.63973820642,5851.03479295608
"600_2500",-0.0619825638020549,-0.470677110775733,-0.364725896315312,-24.8542435445093,-868.17312818162,-672.744042749476,1780.34578216666,-4226.92947375678
"600_2500",0.0609022675713906,-0.395331709510357,-0.859680195916518,12.8358133677265,-729.197063246461,-1585.69692011271,1717.71123376563,5312.20829045685
"600_2500",0.151633291910218,-0.45471342896865,-1.08182422705786,5.61227323589796,-838.727805147088,-1995.44592640068,1811.55023373266,3870.08288959339
"600_2500",0.313205710183089,-0.598038874472406,-0.409118733892408,5.58674004498325,-1103.09439005695,-754.627499127131,2024.42886050923,3044.67589711692
"600_2500",-0.0839342429103882,-0.431028986357477,-0.0264581396237217,22.5505835697074,-795.041387940415,-48.8025555462742,1726.84976911073,6600.71148973318
"600_2500",0.0624841860088253,-0.267543942915222,-0.636922457270965,-10.8159036059999,-493.490030700529,-1174.81591834095,1562.44122351859,-566.914776635123
"600_2500",0.0216656395118047,-0.290730721032126,-1.20402609777714,0.211057848870278,-536.258496022814,-2220.84966485134,1581.00459581656,2738.30013390991
"600_2500",-0.0360821232310971,-0.309760325275861,-0.945668335601126,-5.12688775151292,-571.358972901993,-1744.3037240286,1590.49063908453,1157.99820979946
"600_2500",0.000568736635366447,-0.262289297562471,-0.0541815297966566,20.8183867127777,-483.797734667981,-99.9388904544413,1541.3609747018,6223.77587506009
"600_2500",0.35219672301191,-0.652930541038789,-0.570454706632468,5.2701339183818,-1204.34314165971,-1052.21485346249,2100.53147168417,3166.11550244144
"600_2500",0.199894800498911,-0.4374766892888,-0.442405171177802,-0.963829837765403,-806.934301989808,-816.024983140011,1801.99870969095,1532.08332029244
"600_2500",0.149016339938235,-0.467184149400499,-0.151000502431086,16.9680330648904,-861.730292670122,-278.523377388232,1826.11905304338,5428.78502139457
"600_2500",-0.261560279589273,-0.196230543493176,-0.963001981246474,17.4986803125705,-361.951071953494,-1776.27597213285,1398.75102935454,6543.61624401425
"600_2500",0.149259181909538,-0.259608377812481,-1.30936552182074,6.33808934841694,-478.852725802101,-2415.15029090486,1573.35001949842,4319.31791443832
"600_2500",-0.08540026285249,-0.269410042672915,-1.14445990205129,-8.06712061812056,-496.932088168472,-2110.97865287042,1529.65083179762,702.998616466881
"600_2500",-0.104549311567819,-0.483246972425777,-0.543728146149473,-0.66684248479561,-891.358483618903,-1002.91719039616,1785.56328766854,1725.90985767106
"600_2500",-0.158014284776218,-0.253810952798715,-0.366827025469979,22.0326550533381,-468.159262078521,-676.619616532774,1493.43445961094,6892.47920594
"600_2500",0.0320896703480232,-0.270233866028922,-0.702580329661211,-1.80593796784029,-498.451646446704,-1295.92314696492,1558.51102354955,1649.3125884165
"600_2500",-0.263086797890017,-0.397271208406202,-1.29920126437005,-9.8581145477407,-732.774506858995,-2396.40211942044,1643.2559656107,466.829733512785
"600_2500",0.248069531634927,-0.332987742132355,-0.528106728858055,8.59792293287636,-614.202397173562,-974.103180948858,1686.15370731179,3903.55215576346
"600_2500",-0.528785427321066,-0.656755766861496,-0.202728085645424,-11.2073836745565,-1211.39884543725,-373.935915419775,1896.31035797943,-1188.58174098371
"600_2500",0.158112318833307,-0.0224935292140936,-0.0752415796878242,0.912800230095638,-41.4897541744898,-138.784564006618,1286.64398138489,1529.82688856519
