"delta.posterior.acc","delta.posterior.rt"
-0.122667162018938,0.20754306524546
0.319417467335168,0.218892943470208
0.0856774812835522,0.19028966829268
0.121618479897592,-0.065168873129588
0.407015289666076,0.138447811511861
0.543263156126244,0.0479193333801506
0.186186314151,0.0653985289197915
0.963304160165057,0.625122384851327
0.424295353799554,0.487910830204449
0.689419275979836,-0.403055481722463
0.22480468400048,-0.418941740279358
0.793055833054139,0.253595708050697
0.388751041382204,0.512855468730126
0.138091645461571,0.108537190435535
0.593570954211541,0.956658510796485
0.0857648559219766,1.21194103094108
0.130766261984183,0.354131325603009
0.727195230237692,0.190216978267361
0.0428212345870728,0.499306962701694
0.453274842732926,0.0699678861741355
0.365654886607067,-0.380346765647374
0.423607450211561,0.908025402194046
-0.143413922834637,0.503006710755857
0.531991801417578,0.803046776699324
0.00149373410551082,0.0999507356712874
0.247813669099665,0.633736420496006
0.65564930001858,0.277152067453597
0.0689340002011092,0.046957161948955
0.181307857599555,0.169288336352548
0.248715384394277,-0.160796763666637
0.568159781030699,0.0920361066628868
-0.00316884131250594,0.305837437740454
0.0297385720580412,0.522450761646523
0.355573250180811,0.457601283062382
-0.104848298333162,-0.0318498564116173
0.725827742026264,0.323566766892191
0.324248087274362,0.130932667048345
0.642019923020999,-0.239959968420052
0.299370300652049,0.507704820554754
0.159474814667345,0.309567197778156
0.292033522231742,0.109179129050795
0.374417141817479,0.395666561404428
0.204370920956342,0.648960755173934
0.27901273002901,-0.00190205494960614
0.253865943186981,0.663138706836493
-0.327163640685895,0.680126532762866
0.312798856629802,0.529247238692454
0.00189646918551578,0.380270989092091
-0.0703815932419573,0.305153341755541
-0.358888366704905,0.0381908202155828
0.132712528699843,-0.0264847522678369
0.160068021496448,-0.0732439067608193
0.506840729742929,0.204534193789784
0.760486742277525,0.28881756375354
-0.214012017459997,-0.109625863972005
0.980274039507105,0.253039496895861
0.219525819147851,-0.236171753656908
-0.145520205039085,0.350027301056522
-0.134298385801643,0.383684122006114
0.349564250226033,-0.161675660564546
0.201947954803853,0.431392686681698
0.098675811568733,0.169314458617854
0.326598483678361,0.189625608515391
0.843086640463579,0.396943194997189
1.14883593129572,0.49544830747997
-0.704600610543785,0.65119232981419
0.615223688676312,0.128247029688605
-0.529968935978852,0.254566487060365
1.09948551973971,0.443738553576488
0.234272103580225,0.231351130336243
0.565833966902149,0.0496411001226389
0.32062120090939,0.625316486404974
0.255173321471656,-0.396012658913342
0.346477147624298,0.20619753317925
-0.018294650767822,0.0422264416691894
0.0788731133651177,0.258485170155754
0.552629550041919,-0.0683645966751027
0.434170268463557,0.271447676619345
0.183743235124028,-0.127880802562222
0.126002901718662,0.102211462597621
0.146803839508275,0.24671926306501
0.613623705073693,0.484659738616598
0.897048817981569,0.671261115475225
0.359793014666391,-0.436280523838926
-0.0480244023610922,-0.175547870021215
0.17504871128969,0.301402328375446
1.15894142215194,0.599879388710751
-0.225827690918027,0.127552487080092
0.883837126075522,0.522971513014872
0.702589091888655,-0.178595105775601
0.51676481907054,0.701539694892172
0.1880168790272,0.00746250287197514
0.178376006046218,0.273491907137976
0.580017365651769,0.684095227808392
0.0732005622192203,0.452950290859209
0.703138727221497,-0.0959131845941218
-0.210648300890485,0.162567378729613
0.755722026787801,0.0540628531343172
0.0793211234564242,0.200001252241791
-0.0278099713024767,0.146728658297299
0.635237988774443,-0.115001833629598
0.907812610419421,-0.369535141347791
0.0607198010589228,0.476685268257188
0.547592443753757,-0.18271358196269
0.544691236091361,-0.293540566790174
1.03839689891149,-0.223074895833289
0.190483486549706,0.17758369682748
0.388795750517812,0.339777647216288
0.147649908981929,0.687373020511315
0.130901310271761,0.252644570647688
0.758543593289763,0.398494644221465
-0.256684996085618,0.636602343920834
0.563327654852876,0.567118963028251
0.697031441092532,-0.176637683372009
0.348155157410198,0.600095172877717
0.375255448665552,-0.0784629989138826
0.534324406186149,0.105385290549801
0.766607124809746,0.588104492359364
0.320917743571327,0.190487930622252
0.0537078152311321,-0.26751249540744
0.69784614204728,-0.0858173426522589
1.14412944507172,0.441188977519663
-0.000767091799298111,-0.253639290319753
0.693682813942348,0.441413398874044
0.632038760630755,0.435464844555222
-0.255787184806573,0.720205871095578
0.255387628946945,0.407671950577358
0.574203901378361,-0.480297944631051
0.768942047882355,0.549172967561793
0.228325703363301,0.389899196597895
0.63265849138552,-0.139907687924368
0.397810014233536,-0.152383673375285
0.333967424687171,0.0700827928182286
0.135961957791781,0.732549382297386
0.227738888625098,0.848704741912482
0.483914289862712,-0.0593751039893573
-0.036338654781673,0.606743441369434
0.289418348066436,0.506329299685682
0.608029190870661,0.264378382491166
-0.186762355210157,0.0770794177101347
0.280560419273831,0.566704599292434
-0.00585971078949098,0.435263502031601
0.57745223397073,0.461776114406368
0.575637619350209,0.489437638571299
0.349872895457286,-0.0457451150198642
0.683721134531315,-0.341989240522491
0.272449047377107,0.0222017844468086
0.297698678375394,0.256103277518839
0.57438027019624,0.263191752794848
-0.672913144528961,0.230222693827429
0.357897070006602,-0.271657231143604
0.495185585031473,-0.0747604670666182
0.163542919904691,0.305986579675318
0.568652302029902,-0.262653534683222
0.524496203663063,0.149288798818098
0.139151474480904,0.526308914108358
-0.105944205543555,0.487519915919568
-0.00313545415865197,-0.175018539291539
0.428127634658781,0.415685265371827
0.187164725813702,0.199260971737142
1.08972297976521,0.268706326081994
0.393010360272528,0.829191387172257
0.139428020601576,-0.0140182523664486
0.782425085821359,-0.151477737371881
0.19164593192422,0.665420453557911
-0.550194590031441,-0.315953345877697
0.243777005976009,0.429602632586435
0.501084510586766,0.413738472611019
0.4673886015545,0.34242394308561
0.656832270319583,0.961106040270286
-0.157920519421961,0.362486931617641
0.468597371034449,-0.0122159971204807
0.182753665785557,0.200877574522971
0.284237615489423,0.362659185789093
0.399035487888808,0.0864605823872251
-0.12241014462765,0.53077568026657
0.108339810575639,-0.0618704494835533
-0.318322029834557,0.0770332124294121
0.242523115492457,0.269117415106899
0.249092621747534,0.169029234413368
0.864307371543917,0.555072818540697
0.561289160766342,0.182963401068671
-0.171656285588123,0.480467866298778
-0.218565045252491,0.267084206918457
0.563773536818105,-0.246698133094028
-0.173842898303726,0.328735494997389
0.0434488679994845,0.215271525762996
0.0819448675946126,0.315949382499879
0.951739029137877,-0.253467770832668
-0.333497859526439,0.452592731669587
0.806419472369891,0.110342432890309
-0.535975459500691,-0.18169127263855
0.464323855028385,0.433684092316167
0.361775158510002,0.648629482407411
0.462564079488439,0.235784780382618
0.250250091524717,0.670846050928456
0.293415737818925,-0.539457922187731
0.0681905460897161,0.4129511697927
0.55587313394155,0.436836224718894
-0.209723038405042,-0.0287644700024488
-0.0994650626599859,0.671921599674729
-0.332910766390503,0.110328453963753
0.674071417679038,0.563402401911091
0.48626795675356,0.685664069592098
0.192012414075711,-0.0715876280320696
0.482566981568216,0.628326496494471
0.882379501610577,0.4614918592185
0.252996594289313,-0.0747379706150144
0.111997490917531,1.20656490052068
0.544220400866812,0.670046499813129
0.437247652466896,0.300429908227315
0.169820424977093,0.398405768488483
-0.291332993052252,1.28962027315614
0.00263158462487681,0.21082192037635
0.406980456025492,0.411193576275004
0.332937220734662,-0.0770734058593835
0.182563307963037,0.25696910857583
0.559661693299223,-0.413750408647604
0.0272384713441985,0.782954063333392
0.23898369009475,0.914218784036038
0.272529482279736,-0.514238359101665
-0.034204859543144,-0.128201539632449
0.251432635844154,0.103987410466657
-0.20335737633219,0.138894167321818
0.52671421354725,0.362721833536546
0.0441747252521968,-0.0961126395443355
0.75641557504039,0.273181494137648
0.107023926039203,0.00567087045488232
0.235303062946166,0.309634368018474
0.537125124783329,0.0853147760878694
-0.375018103101981,-0.0157523821011063
0.413351264273121,-0.0771365214159323
0.311734418734076,0.607834672608473
0.0576271871189532,0.62301425587176
-0.247937923152507,0.0998434688864723
0.195451166063273,0.629385397125531
-0.457414717836305,0.568062191926246
0.0628879378632785,0.307901653719946
0.55030549710536,0.268617198968275
0.242789062980096,0.124605414513206
0.225274183017155,0.128173182784146
0.246421643216107,0.769572353658309
-0.0507576875545946,0.14180120348867
0.278877289694424,-0.129979934760433
1.06238028439167,0.156195104042669
0.244922828122393,0.50865795965801
0.085022658865449,0.399841619131083
0.49460888436561,0.630618600156236
0.317334737576335,0.277388298085797
0.432304687023575,-0.0338674693962765
-0.0612767494288995,-0.180308475631136
0.674242969090793,0.0893779089128567
-0.000582051524227634,0.151647479654161
1.01783719849561,-0.592604831987115
0.612145604995503,-0.15315538175139
-0.0143736235125701,0.611393353692409
-0.414188791056425,0.715523808040944
0.60136666025433,0.90237691235396
-0.177734043570251,0.318202287345815
0.642599851204236,0.373931291854937
0.106150532838002,0.155869617818216
0.338759388286591,0.501404484103096
-0.192974920372839,0.0938047202480128
0.212802599628613,0.238909299578386
-0.298542609758692,0.184658947595101
0.503273877474249,-0.0436824139816513
-0.275899212973679,0.491569419903703
-0.186136644436403,0.16951403792721
-0.216494459552186,-0.136523924694431
-0.164734750677834,0.0598549223947376
0.306008476159214,0.308053997874276
0.2703764168163,0.415185141810503
0.308384845353229,0.406851503157157
1.03500079849795,0.110473396971872
0.394318690797848,0.461903697246101
0.230019977178921,0.351522886824794
0.146424637015292,0.326318319620086
0.870210331207452,0.456201634513984
0.0632637024700095,0.385817962526698
0.703265811803911,0.308115265811999
-0.0292566429874585,0.240266212551793
0.357438764086658,0.0519461842449123
-0.13339790467924,0.8010698690743
-0.104009922163051,0.105838027012679
0.0846997899144797,0.628845159243705
0.19456472139067,0.364659790088383
0.731541470165165,0.802639911090416
0.128928750802135,-0.427084479038544
0.0173135978780036,0.478029975080643
0.583302596866233,-0.0313617211047828
0.629506107052203,0.509236927282261
0.862152635008919,0.271217937319344
-0.162374685070238,-0.0946555256501215
-0.14151398273748,-0.123327288119088
0.291114174296388,-0.200890791885466
0.574501551111205,0.9189015743579
0.271451761726416,0.571968661932139
-0.0159578139881869,-0.450427599165686
-0.128900682470142,0.17456558339239
0.633909134484465,0.48570582009536
0.206289974772748,-0.501845533735966
-0.0606082948468269,0.0541257523174893
0.091883586429053,-0.298871396383506
0.589508734320209,-0.303844282802112
-0.0873759508654581,0.797598854867639
0.335221179835633,-0.0654375014782362
0.174597764764454,0.160984910475044
-0.302066399392465,0.546807362279683
1.29520224985515,0.168324740366384
0.144635081284837,0.4650300965018
0.32878124548175,0.336797016139256
0.180202950601709,-0.526969064563827
0.312581955496166,-0.187488584802394
0.0527621767763485,0.496781667190422
0.649592460845881,0.127960705175143
-0.00957667832544187,-0.118161247286943
0.673282977241345,-0.110108036220503
-0.0601942214386076,-0.0218145592683732
0.156416162522585,0.160841544250832
0.319322002060049,0.38858366526601
-0.0881566370752989,0.34514367592359
0.0186450654002915,0.658945857732973
0.00316828861204255,0.71269907953909
0.24887404821478,0.484309598784724
0.397899532297581,0.211995762620142
-0.128315903018877,-0.053184470621964
0.637905978084842,0.715144554090193
0.0818502149951407,-0.290450476429952
0.00621125845997589,0.460487950415988
0.809558037894324,0.580513264691616
0.429815800091059,0.0538413083284138
-0.495105491576607,-0.127398793977408
0.195317476221359,-0.129339990061355
0.19678670004299,0.459692010983549
0.465322196443203,-0.0450965652889009
0.171249709911585,0.248094482771554
0.404068527736795,0.820898789363419
0.180037323718773,-0.0710938872156621
0.345107324591977,0.252146406162489
0.0985703651096956,-0.10625843738758
0.251002041072622,-0.0435741130158699
-0.209727828082959,0.0623544688654709
0.227370800927799,0.179562354531394
-0.292635373652534,0.529139594413421
0.761481158409873,0.328721573536969
0.130374596709499,0.438482528562052
0.377136861697846,0.265682991932319
0.670806470818983,0.151054039510314
0.309421562917177,0.0898374375953566
0.27984850938397,0.404634964490842
0.316209326428399,-0.526419539434988
1.04573596088937,0.598360623369891
0.436985630954999,0.239976402681543
0.629218767015733,0.423713701104198
0.204835694174874,-0.229226203987723
-0.058104327618435,0.267552909750301
0.607772352625377,-0.448177547655204
0.553934605400443,0.46421308822851
0.189206944874224,0.23883740260054
0.163206024505111,0.56865131011362
0.352704356186429,0.43431336690034
0.2455744776142,-0.0106475426040013
0.484555616511181,0.57937235511423
0.177280854781855,0.440221873152604
0.318553177003483,0.0412134820343163
0.054670177398674,0.438005979585565
-0.225700157534125,-0.210809533156538
0.468496322516674,0.166657714097365
0.517269025783101,-0.301274502848611
0.407965639169733,0.022626034103599
0.0878861258994713,-0.0477339357485613
0.475721441178595,0.0614085103175892
0.721068552547556,0.5574228619843
-0.455898743866534,-0.538278735453092
0.191060725141499,0.515082701529388
-0.281395099988775,-0.208027493759613
-0.271345244427282,0.0485002934023794
-0.319646087689503,0.0784634282957403
0.0137776846305217,0.126991190737241
0.0574764807115831,0.372533108183525
0.485442368034367,1.22233521478585
0.291264204163497,0.34322546845296
0.411650972497385,0.0556643585061517
0.173086180997352,0.0130933297011248
0.279318931659353,0.0406871468494023
0.717753251780486,-0.185620049911292
-0.335648031421511,0.317086034803125
0.905972159231368,0.0949424238894648
0.347740471325412,0.369727745862475
-0.308838401629441,-0.154726066280729
0.396555572911665,0.924030501402232
0.758810317549989,-0.0827751151830822
0.130510567233165,0.988379027218688
0.569391166157646,0.685526788013049
0.203029233165329,-0.29186549635739
0.379294439237855,0.529393768820478
0.472065904032208,-0.119969372353467
0.765559301728189,0.560359106166717
0.253057025664333,0.460238994898861
0.792539655401188,0.521881603465896
0.417706500974455,0.546406215675189
0.265579259996741,0.424275733897005
0.0125963207831683,0.250285760896455
0.39733632005434,0.419032339925972
0.234576005245505,0.662777749369745
-0.0738615314570053,0.189677428391991
-0.330373380853482,0.586733191671976
-0.205768141784146,0.573250234560712
0.447012405150813,-0.00978454427685393
-0.185636938797966,0.769175432779077
0.402367544646596,0.93019591236459
0.475795649427644,-0.42267101328986
0.160092324775722,-0.119902737389272
0.699850252777548,0.107164290175897
0.833045454961374,0.484175356492716
0.160964228914786,0.120625540795676
-0.265830654869953,0.274982884012546
-0.164744516593602,0.640048540112212
0.643058394261588,0.570747522804066
0.675216495002456,0.618581275104915
-0.388183970059753,0.170299363976297
-0.0753181637320087,0.111664872369104
0.34717894967598,0.427092470940158
-0.28269695063509,0.245883205986965
-0.0558222133685048,0.406833228741887
0.118389750641023,0.326688280494242
-0.00685251666599407,0.0623027922703442
0.375637688139994,0.640960790357496
0.257634125656519,-0.0590242926401444
0.0448988319208006,0.354908451141092
-0.689964486218845,-0.212198871965358
0.8071679643679,0.304759372275538
0.272984558043376,0.159371156449425
0.325714721860845,0.716030929900223
0.197657057178241,0.0984703002385098
0.205060441448181,0.370744235756851
0.302850441203582,0.0916243857469514
0.188798684577878,0.160978516965894
0.0470516293031435,0.406288677028225
0.36396361762894,-0.156078507832756
-0.331482588209146,-0.00882351992474872
0.17911804700496,0.068812878713903
0.353100183480544,0.281374788089743
0.166175810599912,0.760321862527675
0.369850008038993,-0.0952144185648864
0.51631168965018,-0.0571416911863348
0.175382302846962,0.443915540150689
-0.0141136051327347,0.545189075897676
0.694309713001447,0.20602094502161
0.211699888688278,0.576914557053833
0.185555788269119,0.0590846333529865
-0.220593703545289,0.559678655374926
0.239091066047571,0.998212718057845
0.275796635246039,0.152824634921699
-0.245868643452173,-0.232674924825215
0.510883023719306,-0.058416774900074
0.160494489506356,0.592257266722853
0.701101085069689,0.369865419798057
0.0324986711313929,0.661675495924878
0.312305794919244,0.146496517564063
0.592339887359884,0.586931785392303
0.534725116428421,-0.155739322057452
0.642723119469348,0.292023504322839
-0.0430912009091666,0.520274576408483
0.459300530737073,0.15182753621077
0.0109700777601126,0.025310272150787
0.64693370300253,0.000679945669287085
0.0377364518553376,0.535012580854689
0.216496763489079,-0.0371060970793814
0.53234034461696,-0.00165725580998949
0.108773471512246,0.498890843106794
-0.033739798307282,-0.0751510187177631
0.46550202205334,0.21189026419287
-0.105037489649766,-0.342080597667254
0.5203684656771,0.340954625907543
0.261493958286271,0.803599735282483
0.0263051716341806,0.360211260701493
0.895079051547146,0.561249858700681
0.0263500043746231,0.921775603784513
0.051502344733164,0.55323087003309
-0.220215896311222,-0.016497839117174
0.266486545987654,0.474274792522582
-0.0889171616134736,0.319726653928044
-0.124316030999307,0.640538776474454
0.364525723688257,1.23217198247017
-0.570965728876441,0.58117509912678
-0.0473921999507895,0.0841170055320122
0.0363279669352596,0.101821224525026
0.356777305756231,0.37458853648702
0.459431144571814,0.256548782300453
0.793423348067885,0.23985661074194
0.088091440749878,-0.400957086670481
0.352604109372987,0.0434302943812975
-0.0616637413038786,0.518994078608209
-0.323170391420477,0.198735559943041
-0.120098613735334,0.173635916987156
0.113906977793212,-0.167314111233584
0.383383401911317,0.308968804299661
0.650823811307831,0.527350243016646
0.379160767924563,0.268546912278811
-0.198898789855025,0.31423192371567
0.332681325577431,-0.0988154982812552
0.649687913006813,0.113543923040643
-0.088259941547103,-0.11998844190927
0.137147838626029,0.188611013400011
0.303590457720078,-0.248915504783643
0.304848679399933,0.417843077463401
0.187490497343433,0.247877940218973
0.244217476844492,0.386240559187344
-0.333239171255466,0.33764370726629
0.806795526508512,0.0708087696778136
0.233492127400197,0.330992173484289
0.560035333921922,-0.0641945464069749
0.433864227202424,-0.0598862973307383
0.283098282949762,0.624036785462544
0.198852845509857,0.36912687742322
1.05500307607836,0.773828483528987
-0.54458593147752,-0.0667417898905673
0.318399125035467,-0.00274090945954186
0.287688435932414,0.72098757360636
0.595836775717628,0.196006959799483
0.180997909211651,0.667260555427629
-0.173385758152399,0.543778556846244
0.0485868917124541,0.361401039905092
0.37452144087309,0.403984327133655
-0.125331356687317,-0.15661924389374
0.799308551805986,0.104362959489988
0.0706497300507066,0.247189330754618
0.0561541388012351,0.271115540556142
0.944213485789768,0.481506284506189
0.882251901522545,0.613564930748608
-0.237337365605616,0.238356339541323
0.515508159957832,-0.470784363880274
0.208276248270834,0.354810287684587
1.16067956375563,-0.251718893227166
0.368589112585397,0.306339945113029
0.343077935221545,0.301410111771732
-0.586382760203722,0.65330930820031
0.147931936501928,0.580680269012193
0.653115787209735,0.762198537517984
0.285927645885406,0.470645903105863
0.262756265718736,0.19033190979964
0.392506864583429,-0.181724389555274
0.648009420451846,0.308960490981066
0.223769916196312,0.17688021944337
-0.102734785554337,0.488728004163803
-0.309254819938657,0.289164030247865
0.554546414317864,0.53617675656932
0.314843461322894,0.762416102386261
0.883141212491933,0.475299145243576
0.545042072020075,-0.176094214455252
0.274494497807458,0.747105559738747
-0.173563077537113,0.522351370066293
0.192995328940314,0.563309840605558
0.714402803953782,-0.243002516000002
-0.177313549989797,-0.0371207331360514
0.416988998762603,0.704632083201804
0.0606256705519761,-0.54866021175358
-0.0964791100059315,0.625263040518982
0.128335930372516,0.0426720534966323
-0.592462754538641,0.0940898464177354
0.465839835701171,0.149954564963687
0.512744003572646,0.179207318952683
0.44923703495903,-0.240886174199971
0.526707739232698,0.668834454058382
0.122568326978827,0.0446583751697739
-0.0923307919958667,0.973920591675434
-0.476764210390742,-0.00232306056985476
-0.446333667669764,0.674504914415681
-0.641037875597498,1.28749137296594
-0.171169641340909,-0.575757424719632
0.344207954081271,-0.134643246352047
0.181311220515317,0.147360166061096
0.518439986710239,0.398340112191953
0.49208960337858,0.652658904293961
0.610822277902891,0.419150536260604
-0.109218713839199,0.0875353753433953
0.498879039849446,0.262460485219531
0.633764557890841,0.430612884671452
0.533722413777961,0.641110261197673
0.696471340509101,-0.350211039630909
-0.264532024478409,0.105800196897079
-0.44376171006982,-0.704669898679264
0.773715267429568,0.485440519159594
0.720755332361819,0.0904231874487126
-0.588195882791369,0.277380164548332
0.0662964080954579,0.322485038774572
0.430211382213738,-0.0278651810408809
-0.0863055190178689,0.256511965825622
0.142781985715746,0.20032253374158
0.384297053113889,0.167164261194831
0.364701283524709,-0.193080603474242
0.481561581724698,0.100329244079548
0.0876136413695779,0.302336216400676
0.79302125993366,0.20056675428603
0.358667419914292,0.242670853136398
0.0177238520906213,0.276409025246706
0.169756971971939,0.688818457921044
0.408444105901279,0.525098908241318
0.0834789581704979,0.473141750778752
0.647088352956038,0.800189518753522
0.791012067399348,-0.311242541260433
0.650690826836063,-0.00821713019967152
0.509977785444455,0.594444521250392
0.942757976513896,0.237747341442171
0.155057436616718,0.199644906585545
0.0810574708457215,0.782223074615683
0.355219596596268,0.0884431362244109
0.924971038733494,-0.0918434816869317
-0.0276713687353196,-0.255352119802417
0.383904172530883,-0.321583276855359
0.28401861863521,0.185331132857455
0.929309294057963,0.575095520124009
0.275015918163456,0.180856868483492
0.377213551021029,-0.068133373084683
-0.129567606239339,0.0440938088117496
0.114519487097208,0.517621437422877
0.204296338043056,0.23501836765256
0.432836677373615,0.561172439216907
0.698577088606366,0.811430068494652
-0.341443588341535,0.251202989808261
0.318260944165107,0.710774615144564
0.133824396137061,-0.0224917945576419
0.499437401417476,-0.0149324800305134
0.959510411548489,0.0667626075354948
0.245898528013199,-0.070249346969503
0.561858573370592,0.105393705282087
0.967971804792269,0.207929435372096
1.20042846843043,0.11184642120749
0.35197814190374,0.45655646639413
