"Time.ms","hearing_status_participant","value_cat","mean_prop_looking","ci_low","ci_high"
"2867","deaf","Signer",0.439172709886719,0.0961960210926808,0.106428854137349
"2867","deaf","Target",0.425935134320873,0.107778921701256,0.109019255591491
"2867","hearing","Distractor",0.114973158821073,0.0672202271608186,0.0699052789120559
"2867","hearing","Signer",0.456360363022922,0.131339530841159,0.153642013827281
"2867","hearing","Target",0.428666478156005,0.132560588431694,0.127504032302263
"2900","deaf","Distractor",0.138463558500323,0.0537194889975221,0.0505459996498599
"2900","deaf","Signer",0.443716332686921,0.089065433264652,0.107926754235348
"2900","deaf","Target",0.417820108812756,0.10734112394958,0.10644623835111
"2900","hearing","Distractor",0.117184232771277,0.0646930566060121,0.0692491769364239
"2900","hearing","Signer",0.454870669141924,0.115856380461644,0.141679622671525
"2900","hearing","Target",0.427945098086798,0.130573095089795,0.131714984576827
"2933","deaf","Distractor",0.125014135170385,0.0405709156295094,0.0473152281746032
"2933","deaf","Signer",0.462319711538462,0.100247200715951,0.10927266743673
"2933","deaf","Target",0.412666153291153,0.116120253444472,0.134337628517316
"2933","hearing","Distractor",0.143725835470247,0.0702439143910716,0.073349609230176
"2933","hearing","Signer",0.412981811749634,0.100184026499816,0.0981393115968894
"2933","hearing","Target",0.443292352780119,0.10341694097723,0.121985598307109
"2967","deaf","Distractor",0.126432877443907,0.040969143575991,0.0421174515418541
"2967","deaf","Signer",0.463927837549161,0.105839303840223,0.11091170369663
"2967","deaf","Target",0.409639285006932,0.123940774936869,0.120784998421717
"2967","hearing","Distractor",0.149829702461281,0.0735653235653236,0.0811965811965812
"2967","hearing","Signer",0.414326901169006,0.0918055993713889,0.100943500943501
"2967","hearing","Target",0.435843396369712,0.106320799083957,0.116554972804973
"300","deaf","Distractor",0.0132575757575758,0.0132575757575758,0.0236742424242424
"300","deaf","Signer",0.978929924242424,0.0286458333333333,0.0210700757575758
"300","deaf","Target",0.0078125,0.0078125,0.015625
"300","hearing","Distractor",0.0146853146853147,0.0146853146853147,0.0223776223776224
"300","hearing","Signer",0.959090909090909,0.0472027972027972,0.0409090909090909
"300","hearing","Target",0.0262237762237762,0.0262237762237762,0.0386363636363635
"3000","deaf","Distractor",0.134619854886399,0.0366756876361656,0.037260348583878
"3000","deaf","Signer",0.465241260645672,0.0958695023148148,0.0903789249285571
"3000","deaf","Target",0.400138884467929,0.0990959594854356,0.104556586523498
"3000","hearing","Distractor",0.150555085939701,0.0801538461538462,0.0931373626373626
"3000","hearing","Signer",0.417669595361903,0.0909938245515169,0.0950951399028322
"3000","hearing","Target",0.431775318698396,0.0913082857313627,0.0873502886002887
"3033","deaf","Distractor",0.140352658016648,0.0477441006450657,0.0434394821630575
"3033","deaf","Signer",0.476861341702673,0.0979514596197791,0.0965169060412627
"3033","deaf","Target",0.382786000280679,0.103076220271763,0.114497791335664
"3033","hearing","Distractor",0.148515373515373,0.0718441280941281,0.0836234598734599
"3033","hearing","Signer",0.42089397530574,0.0839133333986275,0.0936229211964505
"3033","hearing","Target",0.430590651178886,0.0915970304205599,0.0932376120611415
"3067","deaf","Distractor",0.144029805978335,0.0477564102564103,0.0438107496057863
"3067","deaf","Signer",0.485391735511221,0.101360399812606,0.101480175053704
"3067","deaf","Target",0.370578458510444,0.107219264548768,0.11178210270122
"3067","hearing","Distractor",0.152233322233322,0.0760782550782551,0.0738806471306471
"3067","hearing","Signer",0.424176127935719,0.0794842330871742,0.0949456536643237
"3067","hearing","Target",0.423590549830959,0.0880480890237923,0.0826819623967961
"3100","deaf","Distractor",0.14985497039725,0.0471973476890756,0.0463720068993506
"3100","deaf","Signer",0.488328399541635,0.108903091776483,0.0972588559571556
"3100","deaf","Target",0.361816630061115,0.106860487092564,0.110797712550929
"3100","hearing","Distractor",0.153314304854527,0.078703156746635,0.0835885145482927
"3100","hearing","Signer",0.444252336683247,0.0892008767699667,0.0866652259219588
"3100","hearing","Target",0.402433358462227,0.0887716808998273,0.0918842997152273
"3133","deaf","Distractor",0.145731894916678,0.0443393715659341,0.0445676589035964
"3133","deaf","Signer",0.498396700672516,0.103781947502226,0.0933921861087281
"3133","deaf","Target",0.355871404410807,0.0984332074175824,0.104040879580112
"3133","hearing","Distractor",0.157995386256256,0.0790193683128466,0.0810153252544557
"3133","hearing","Signer",0.448915450174031,0.0969024123600783,0.0905929247462429
"3133","hearing","Target",0.393089163569713,0.0916832385768312,0.0830233090072907
"3167","deaf","Distractor",0.152154356060606,0.0497000135281385,0.0476246279761905
"3167","deaf","Signer",0.489222582972583,0.0981996865981241,0.0865558486652236
"3167","deaf","Target",0.358623060966811,0.103360361426768,0.104280641233766
"3167","hearing","Distractor",0.150738236122852,0.0755486756832911,0.0747747252747253
"3167","hearing","Signer",0.454186463070462,0.0902177098264055,0.0855274704319327
"3167","hearing","Target",0.395075300806686,0.0918317407230451,0.0923715053649044
"3200","deaf","Distractor",0.142950477830993,0.0457337714368964,0.0489708219935701
"3200","deaf","Signer",0.501830093925682,0.0993516440667175,0.0939356897697891
"3200","deaf","Target",0.355219428243325,0.0924760460893274,0.106672669778139
"3200","hearing","Distractor",0.145204795204795,0.0823842823842824,0.0868056943056943
"3200","hearing","Signer",0.471040426646834,0.0994236052531247,0.100076089687074
"3200","hearing","Target",0.383754778148371,0.0833906977842904,0.0860691187149997
"3233","deaf","Distractor",0.158706992602453,0.0475128650388401,0.0494923162807993
"3233","deaf","Signer",0.503782036910234,0.107098590082126,0.0907300472066297
"3233","deaf","Target",0.337510970487313,0.0967109123692803,0.0955641070087202
"3233","hearing","Distractor",0.144560118244329,0.0774050510892616,0.0793739155581261
"3233","hearing","Signer",0.481529352925234,0.0937148473189663,0.0935487268896881
"3233","hearing","Target",0.373910528830437,0.0818087652240971,0.0926417004048583
"3267","deaf","Distractor",0.174252644866855,0.0495669139311243,0.0481751424559828
"3267","deaf","Signer",0.502184150967319,0.103049303753977,0.0894469789188858
"3267","deaf","Target",0.323563204165826,0.0955031698374089,0.099881852216411
"3267","hearing","Distractor",0.153046368835843,0.0821419808261914,0.0878976286871024
"3267","hearing","Signer",0.508847000952264,0.0952105058684006,0.0862688773215089
"3267","hearing","Target",0.338106630211893,0.0958227956254272,0.104469193087614
"33","deaf","Distractor",0,0,0
"33","deaf","Signer",1,0,0
"33","deaf","Target",0,0,0
"33","hearing","Distractor",0,0,0
"33","hearing","Signer",1,0,0
"33","hearing","Target",0,0,0
"3300","deaf","Distractor",0.177607548701299,0.0565975040584415,0.057887665719697
"3300","deaf","Signer",0.508056006493506,0.098029457521645,0.091091636228355
"3300","deaf","Target",0.314336444805195,0.0845718344155844,0.0928550290854978
"3300","hearing","Distractor",0.155003183950552,0.0844780950044108,0.092673722476354
"3300","hearing","Signer",0.515459686512318,0.0847796720823037,0.0896036784852574
"3300","hearing","Target",0.32953712953713,0.0988137739453529,0.10620553423185
"333","deaf","Distractor",0.0132575757575758,0.0132575757575758,0.0208333333333333
"333","deaf","Signer",0.977813852813853,0.0284395292207793,0.0221861471861472
"333","deaf","Target",0.00892857142857143,0.00892857142857143,0.0178571428571429
"333","hearing","Distractor",0.0183483183483183,0.0183483183483183,0.0197777222777223
"333","hearing","Signer",0.951764901764902,0.0496341158841159,0.0405427905427905
"333","hearing","Target",0.0298867798867799,0.0298867798867799,0.0388382450882451
"3333","deaf","Distractor",0.174146798871064,0.0533866932189542,0.0560477825126263
"3333","deaf","Signer",0.509292836452763,0.0944779017193998,0.0928378569704397
"3333","deaf","Target",0.316560364676173,0.0789330808080808,0.100202577243018
"3333","hearing","Distractor",0.154950441715148,0.082971746390864,0.089672619047619
"3333","hearing","Signer",0.518957925459473,0.0872548343039828,0.0899552447036966
"3333","hearing","Target",0.326091632825379,0.105137390988784,0.108431661862389
"3367","deaf","Distractor",0.186782371171253,0.0609455496088986,0.0593068699503022
"3367","deaf","Signer",0.508982066701919,0.116340300644224,0.0914226373107531
"3367","deaf","Target",0.304235562126829,0.0953033121267012,0.100989482675456
"3367","hearing","Distractor",0.158195970695971,0.0851304945054945,0.0941346153846154
"3367","hearing","Signer",0.532643014879857,0.0859495219692588,0.094986855250013
"3367","hearing","Target",0.309161014424172,0.106140077028235,0.113678667823405
"3400","deaf","Distractor",0.190886419588865,0.0602485102646448,0.0599990564613526
"3400","deaf","Signer",0.503442636017364,0.104523999928212,0.09442093977505
"3400","deaf","Target",0.30567094439377,0.089123538372859,0.0925435030699976
"3400","hearing","Distractor",0.150998253552433,0.0784218960863698,0.089295814479638
"3400","hearing","Signer",0.540470795114758,0.0910213726332147,0.090091738112249
"3400","hearing","Target",0.308530951332809,0.10699943438914,0.122932663741487
"3433","deaf","Distractor",0.186801046176046,0.056706011002886,0.0565391639610389
"3433","deaf","Signer",0.511584595959596,0.0831216179653679,0.0879469922438673
"3433","deaf","Target",0.301614357864358,0.0808344606782107,0.0904064078282828
"3433","hearing","Distractor",0.153407557354926,0.0861158906882591,0.0938141025641026
"3433","hearing","Signer",0.537528626344416,0.0833537168241115,0.0910219860548808
"3433","hearing","Target",0.309063816300658,0.100839160839161,0.111988534126692
"3467","deaf","Distractor",0.190166219649915,0.0531503015402472,0.0540468691182006
"3467","deaf","Signer",0.500677779346258,0.0856470959595959,0.0792226810025725
"3467","deaf","Target",0.309156001003827,0.086512352758956,0.0830451888841834
"3467","hearing","Distractor",0.153407557354926,0.0878205128205128,0.0959674426450742
"3467","hearing","Signer",0.545923009738799,0.091636857294752,0.087934098065677
"3467","hearing","Target",0.300669432906275,0.0874869757435547,0.110556649125728
"3500","deaf","Distractor",0.20384931653314,0.0594078878637702,0.0599331841565297
"3500","deaf","Signer",0.502141710413769,0.0788786565762669,0.0812155833341496
"3500","deaf","Target",0.294008973053091,0.0868148217183144,0.0778113854078927
"3500","hearing","Distractor",0.143589743589744,0.0859455128205128,0.0968429487179487
"3500","hearing","Signer",0.576770451770452,0.0920344932844932,0.0965865384615385
"3500","hearing","Target",0.279639804639805,0.101884920634921,0.105084706959707
"3533","deaf","Distractor",0.206806775740599,0.0639249440306426,0.0573860254329004
"3533","deaf","Signer",0.509290117562176,0.0875156369365928,0.082333822733639
"3533","deaf","Target",0.283903106697224,0.0754961179547576,0.0749292955818691
"3533","hearing","Distractor",0.14360231271996,0.0837609979889392,0.104919871794872
"3533","hearing","Signer",0.592849960497019,0.0851964375493788,0.0856650865474395
"3533","hearing","Target",0.263547726783021,0.0927461305034835,0.0991528855131796
"3567","deaf","Distractor",0.212443500127324,0.0591899032340209,0.0566050539533995
"3567","deaf","Signer",0.508063566335625,0.0848670263559969,0.0730137310606062
"3567","deaf","Target",0.279492933537051,0.0704162289915967,0.066503732174688
"3567","hearing","Distractor",0.143364822312191,0.0818803418803419,0.0899842555105713
"3567","hearing","Signer",0.588728608852448,0.0804752359783319,0.0821378672926661
"3567","hearing","Target",0.267906568835361,0.0867099876387802,0.0880155895016576
"3600","deaf","Distractor",0.218459145021645,0.0581946699134199,0.0562660646645022
"3600","deaf","Signer",0.513325216450216,0.0814850514069264,0.0821117424242425
"3600","deaf","Target",0.268215638528139,0.0668320481601732,0.0685749797077922
"3600","hearing","Distractor",0.145098039215686,0.0750125691302162,0.091464303670186
"3600","hearing","Signer",0.593302638194279,0.0888984149665264,0.0827714932126697
"3600","hearing","Target",0.261599322590035,0.0846923209229711,0.0941261808367071
"3633","deaf","Distractor",0.213920098541809,0.0574146125256323,0.0568065315988836
"3633","deaf","Signer",0.512730334358624,0.0775466898781044,0.0745251979380269
"3633","deaf","Target",0.273349567099567,0.0849107142857143,0.0827685335497835
"3633","hearing","Distractor",0.144269799687756,0.0855203619909502,0.0944489428699955
"3633","hearing","Signer",0.597482204757747,0.096882061866582,0.0825200444550289
"3633","hearing","Target",0.258247995554497,0.0836809359371279,0.0957906975205737
"3667","deaf","Distractor",0.236437867687868,0.0534846750471751,0.0569251061438561
"3667","deaf","Signer",0.510880785880786,0.0753217615717616,0.0701061958874458
"3667","deaf","Target",0.252681346431346,0.0780574286824287,0.0811396762959263
"3667","hearing","Distractor",0.139214693974756,0.0811280711677383,0.0962530761292371
"3667","hearing","Signer",0.589606321610966,0.0874560080442434,0.0858438517107247
"3667","hearing","Target",0.271178984414279,0.0896335271625519,0.0990115040618137
"367","deaf","Distractor",0.0142045454545455,0.0142045454545455,0.0227272727272727
"367","deaf","Signer",0.985795454545455,0.0255681818181819,0.0142045454545454
"367","deaf","Target",0,0,0
"367","hearing","Distractor",0.0183483183483183,0.0146853146853147,0.0216949716949717
"367","hearing","Signer",0.951764901764902,0.0457967032967034,0.0405427905427905
"367","hearing","Target",0.0298867798867799,0.0298867798867799,0.0439123376623376
"3700","deaf","Distractor",0.231307581307581,0.0592944902319903,0.0618860653235652
"3700","deaf","Signer",0.51747002997003,0.0832975878288378,0.0763457896270396
"3700","deaf","Target",0.251222388722389,0.0750269001831502,0.0714425505050505
"3700","hearing","Distractor",0.14092641105025,0.0856099170437406,0.0927013872350559
"3700","hearing","Signer",0.583384838415798,0.0807642456442765,0.0794217585819753
"3700","hearing","Target",0.275688750533952,0.088965721241263,0.0987055804103018
"3733","deaf","Distractor",0.237404308045755,0.0613329899267399,0.0609211881868132
"3733","deaf","Signer",0.509197874493927,0.0803521423751687,0.0754358552631578
"3733","deaf","Target",0.253397817460317,0.0742857142857143,0.0728047733516484
"3733","hearing","Distractor",0.103272888102609,0.0651345558466301,0.0865788623141564
"3733","hearing","Signer",0.608240638724087,0.101213157327709,0.110037569995298
"3733","hearing","Target",0.288486473173303,0.097585970960584,0.0967506108640901
"3767","deaf","Distractor",0.234142246642247,0.056070570054945,0.0536109203296703
"3767","deaf","Signer",0.501869658119658,0.0803685897435897,0.0755889423076924
"3767","deaf","Target",0.263988095238095,0.0736685363247863,0.0754024534493284
"3767","hearing","Distractor",0.111057243410185,0.0644091611003376,0.0592953206923795
"3767","hearing","Signer",0.619541406306112,0.0957287402140343,0.100854027508439
"3767","hearing","Target",0.269401350283703,0.0883993661567191,0.0957334536378654
"3800","deaf","Distractor",0.218692210352427,0.0774939623285212,0.0794877347025179
"3800","deaf","Signer",0.536157052227099,0.105480185664009,0.104403325432737
"3800","deaf","Target",0.245150737420474,0.0791956353222801,0.0821790955754771
"3800","hearing","Distractor",0.0955716606169095,0.052585235277543,0.0550790508511097
"3800","hearing","Signer",0.606128003469632,0.0976364337648276,0.101601450491439
"3800","hearing","Target",0.298300335913458,0.0783980160111382,0.0854846746390864
"3833","deaf","Distractor",0.202364685752844,0.0734355419799499,0.0725156691809652
"3833","deaf","Signer",0.541849031816137,0.0978760475635476,0.0997052449560673
"3833","deaf","Target",0.255786282431019,0.0786705367914249,0.0805106438700189
"3833","hearing","Distractor",0.104495052458853,0.0525858568279383,0.0638873004823231
"3833","hearing","Signer",0.600602075149586,0.0981110565527986,0.107220965309201
"3833","hearing","Target",0.29490287239156,0.0787789228117282,0.0876796798601097
"3867","deaf","Distractor",0.202958948731008,0.0671620518472541,0.0682316468253968
"3867","deaf","Signer",0.541691600882777,0.0969988587290977,0.106289135445845
"3867","deaf","Target",0.255349450386215,0.0703756976275358,0.0779457521645021
"3867","hearing","Distractor",0.104586916351622,0.0543625002448532,0.0600528882881824
"3867","hearing","Signer",0.586502876208759,0.0993842758548641,0.110267277656984
"3867","hearing","Target",0.308910207439619,0.0870179697753227,0.0901523843803255
"3900","deaf","Distractor",0.208922429694489,0.0739169664077752,0.0774556058218742
"3900","deaf","Signer",0.560592751815178,0.101594156838872,0.105675124890428
"3900","deaf","Target",0.230484818490333,0.0788354847511557,0.0825169063473291
"3900","hearing","Distractor",0.106270200387847,0.0536581555699203,0.0583532643826761
"3900","hearing","Signer",0.582993966817496,0.103991596638655,0.111465605472958
"3900","hearing","Target",0.310735832794656,0.0951399213531567,0.101663434604611
"3933","deaf","Distractor",0.218260732323232,0.0784615124458874,0.0775384424603175
"3933","deaf","Signer",0.541816603535354,0.105601438492064,0.105823863636364
"3933","deaf","Target",0.239922664141414,0.0788261239628427,0.0748300527597403
"3933","hearing","Distractor",0.0985977258036081,0.0534664783745666,0.0594086428277605
"3933","hearing","Signer",0.58071315938963,0.112854786145227,0.112172967963409
"3933","hearing","Target",0.320689114806762,0.100108016983017,0.106730248917749
"3967","deaf","Distractor",0.189459325396825,0.074897693452381,0.0746552579365079
"3967","deaf","Signer",0.556398809523809,0.0922879464285714,0.103199404761905
"3967","deaf","Target",0.254141865079365,0.0831646825396826,0.0844258432539682
"3967","hearing","Distractor",0.110233067586009,0.0659331681390505,0.0865995115995116
"3967","hearing","Signer",0.585902822667529,0.104304029304029,0.116331744236156
"3967","hearing","Target",0.303864109746463,0.105739917761977,0.100151862026862
"400","deaf","Distractor",0.0184659090909091,0.0184659090909091,0.0340909090909091
"400","deaf","Signer",0.970045120320856,0.0382269385026738,0.0243231951871657
"400","deaf","Target",0.0114889705882353,0.0114889705882353,0.0193014705882353
"400","hearing","Distractor",0.019047619047619,0.019047619047619,0.0227106227106227
"400","hearing","Signer",0.945238095238095,0.0499999999999999,0.0401098901098902
"400","hearing","Target",0.0357142857142857,0.0305860805860806,0.0424908424908425
"4000","deaf","Distractor",0.186239628427128,0.0726501623376623,0.0648133116883116
"4000","deaf","Signer",0.560155122655123,0.104040967712843,0.0901117762445887
"4000","deaf","Target",0.253605248917749,0.0813635799963925,0.0865491409632034
"4000","hearing","Distractor",0.101155255001409,0.0588414576876115,0.078698224852071
"4000","hearing","Signer",0.555116464731849,0.0804232412886259,0.0895459401709401
"4000","hearing","Target",0.343728280266742,0.112098595848596,0.100583380294919
"433","deaf","Distractor",0.0184659090909091,0.0184659090909091,0.03125
"433","deaf","Signer",0.970045120320856,0.0362215909090909,0.0271139705882353
"433","deaf","Target",0.0114889705882353,0.0114889705882353,0.0193014705882353
"433","hearing","Distractor",0.019047619047619,0.019047619047619,0.0227106227106227
"433","hearing","Signer",0.945238095238095,0.0516620879120878,0.0401098901098902
"433","hearing","Target",0.0357142857142857,0.032051282051282,0.038525641025641
"467","deaf","Distractor",0.0184659090909091,0.0184659090909091,0.0341619318181818
"467","deaf","Signer",0.970045120320856,0.0398980614973262,0.0262784090909091
"467","deaf","Target",0.0114889705882353,0.0114889705882353,0.0197610294117647
"467","hearing","Distractor",0.0253413253413253,0.0253413253413253,0.0316350316350316
"467","hearing","Signer",0.933233433233433,0.0596162171162171,0.053946053946054
"467","hearing","Target",0.0414252414252414,0.0344788544788545,0.0564119214119214
"500","deaf","Distractor",0.0229301948051948,0.0229301948051948,0.0341213474025974
"500","deaf","Signer",0.96558083460657,0.0382816976222308,0.0271139705882353
"500","deaf","Target",0.0114889705882353,0.0114889705882353,0.0193014705882353
"500","hearing","Distractor",0.0286858069466765,0.0250228032836728,0.0353071928071928
"500","hearing","Signer",0.929888951628082,0.0660240122196644,0.0503375971854232
"500","hearing","Target",0.0414252414252414,0.0362970362970363,0.0512820512820513
"533","deaf","Distractor",0.0291801948051948,0.0247159090909091,0.0378033685064935
"533","deaf","Signer",0.95933083460657,0.0383583305481283,0.0287402119938884
"533","deaf","Target",0.0114889705882353,0.0114889705882353,0.0157054227941176
"533","hearing","Distractor",0.0288378288378288,0.0253413253413253,0.0316483516483516
"533","hearing","Signer",0.916916416916417,0.0851881451881452,0.0671328671328671
"533","hearing","Target",0.0542457542457542,0.0491175491175491,0.0824875124875124
"567","deaf","Distractor",0.0306006493506494,0.026176948051948,0.0375020292207792
"567","deaf","Signer",0.957680600649351,0.0419214184253246,0.0300426136363636
"567","deaf","Target",0.01171875,0.01171875,0.01953125
"567","hearing","Distractor",0.0288378288378288,0.0251748251748252,0.0344322344322344
"567","hearing","Signer",0.916916416916417,0.0845471195471196,0.0642024642024642
"567","hearing","Target",0.0542457542457542,0.0491175491175491,0.0783966033966034
"600","deaf","Distractor",0.039360119047619,0.033110119047619,0.0471912202380952
"600","deaf","Signer",0.945014880952381,0.0476264880952381,0.039360119047619
"600","deaf","Target",0.015625,0.01171875,0.015625
"600","hearing","Distractor",0.0233988233988234,0.0197358197358197,0.0233988233988234
"600","hearing","Signer",0.917793317793318,0.087143967143967,0.0608391608391609
"600","hearing","Target",0.0588078588078588,0.0498168498168498,0.0805902430902431
"633","deaf","Distractor",0.0468266874057315,0.0366704374057315,0.0500282805429864
"633","deaf","Signer",0.934801901529843,0.0498747155112045,0.0436214329481793
"633","deaf","Target",0.0183714110644258,0.0146949404761905,0.0188312434348739
"633","hearing","Distractor",0.0266588966588967,0.018966588966589,0.0239337606837607
"633","hearing","Signer",0.907357087357087,0.0885228105228105,0.056924075924076
"633","hearing","Target",0.065984015984016,0.0506081418581419,0.0820716783216783
"667","deaf","Distractor",0.0475160256410256,0.0364583333333333,0.0509540264423077
"667","deaf","Signer",0.925757000674764,0.0515234375000001,0.0413363486842105
"667","deaf","Target",0.0267269736842105,0.0189144736842105,0.0201480263157895
"667","hearing","Distractor",0.0473609723609724,0.0262104562104562,0.0298399517149517
"667","hearing","Signer",0.874675324675325,0.0772485847485848,0.057970362970363
"667","hearing","Target",0.077963702963703,0.0552087495837496,0.0809698634698634
"67","deaf","Distractor",0,0,0
"67","deaf","Signer",1,0,0
"67","deaf","Target",0,0,0
"67","hearing","Distractor",0,0,0
"67","hearing","Signer",1,0,0
"67","hearing","Target",0,0,0
"700","deaf","Distractor",0.0509052579365079,0.0363318452380952,0.0471648685515873
"700","deaf","Signer",0.899487115893366,0.0557280299272487,0.0504794973544973
"700","deaf","Target",0.0496076261701262,0.0278976521164021,0.0268115492724868
"700","hearing","Distractor",0.03996003996004,0.0260031635031635,0.032967032967033
"700","hearing","Signer",0.870859909321448,0.0687653158807005,0.059876021414483
"700","hearing","Target",0.0891800507185123,0.055006105006105,0.0842032967032967
"733","deaf","Distractor",0.0488018925518926,0.0349156746031746,0.0478098290598291
"733","deaf","Signer",0.893730520210783,0.0522711476206542,0.0454655920650987
"733","deaf","Target",0.0574675872373241,0.0253426911630037,0.0276394712743397
"733","hearing","Distractor",0.0396436896436896,0.0253080253080253,0.0296416083916084
"733","hearing","Signer",0.865354303815842,0.0702896462511847,0.0620840911225525
"733","hearing","Target",0.0950020065404681,0.0605231520616136,0.085940512478974
"767","deaf","Distractor",0.0564294467787115,0.0409436274509804,0.0513886335784314
"767","deaf","Signer",0.8752260086727,0.0559515864037923,0.0546859024859945
"767","deaf","Target",0.0683445445485887,0.0306739143974898,0.0360808318519716
"767","hearing","Distractor",0.0442668442668443,0.0268156843156843,0.0295874958374958
"767","hearing","Signer",0.839013764013764,0.0854884698634699,0.0647808441558442
"767","hearing","Target",0.116719391719392,0.0673667304917305,0.0852594627594628
"800","deaf","Distractor",0.0588007478632479,0.0388137686965812,0.0512187833867521
"800","deaf","Signer",0.854895428949705,0.0648517600820233,0.0554236317867074
"800","deaf","Target",0.0863038231870469,0.0360750360750361,0.037523654730686
"800","hearing","Distractor",0.0500682324211736,0.0269832291891115,0.0293070818070818
"800","hearing","Signer",0.838520433814551,0.0647011599511599,0.0612593729799612
"800","hearing","Target",0.111411333764275,0.058166397328162,0.0599692954104719
"833","deaf","Distractor",0.0620176596279537,0.0373624465811966,0.0441948097347913
"833","deaf","Signer",0.835062019915929,0.0692494709801936,0.0627756627912636
"833","deaf","Target",0.102920320456118,0.0462786601862405,0.0526007489913981
"833","hearing","Distractor",0.0744763783225322,0.0384583685545224,0.0449984737484737
"833","hearing","Signer",0.794737954353339,0.0736617709213863,0.0736541396637551
"833","hearing","Target",0.130785667324129,0.063899220437682,0.0709909481544097
"867","deaf","Distractor",0.0693055106658048,0.0380429275075415,0.048676087622549
"867","deaf","Signer",0.810983092629764,0.0778326330532213,0.0705659384515446
"867","deaf","Target",0.119711396704431,0.057028922082497,0.0601169168325225
"867","hearing","Distractor",0.0738593278066962,0.0425086755349913,0.0514517463530621
"867","hearing","Signer",0.778834139417663,0.0894949452086179,0.082184696342305
"867","hearing","Target",0.14730653277564,0.0649219131999452,0.0679325927695493
"900","deaf","Distractor",0.0664425851925852,0.0374275182282995,0.0411516109758297
"900","deaf","Signer",0.79856117018946,0.0762136845473607,0.0707205513784461
"900","deaf","Target",0.134996244617955,0.0615876178828481,0.0627822787136109
"900","hearing","Distractor",0.0758436008436008,0.0447693972693973,0.0505514624264624
"900","hearing","Signer",0.771708846708847,0.0878563797313796,0.0850455100455102
"900","hearing","Target",0.152447552447552,0.070475912975913,0.0766239316239316
"933","deaf","Distractor",0.0672190656565657,0.0348471038510101,0.0423125789141414
"933","deaf","Signer",0.77455889018389,0.0778052662037036,0.0693036686981999
"933","deaf","Target",0.158222044159544,0.0650679976851852,0.0692895299145299
"933","hearing","Distractor",0.102428617134499,0.046910801616684,0.0556951708422296
"933","hearing","Signer",0.73371443142341,0.100293273290177,0.101511633361479
"933","hearing","Target",0.163856951442091,0.0854077252297066,0.0905717980849559
"967","deaf","Distractor",0.0682515948963317,0.0293016409988038,0.0294273117690058
"967","deaf","Signer",0.754388475194396,0.0868261473997494,0.0813892908763385
"967","deaf","Target",0.177359929909272,0.0684111018732729,0.084560227783912
"967","hearing","Distractor",0.109762701067049,0.0514665949992037,0.0507477305303392
"967","hearing","Signer",0.690102904977047,0.0976525273607654,0.0950069851328432
"967","hearing","Target",0.200134393955904,0.0813823857302118,0.0851461324716473
